timestamp,src_ip,dst_ip,protocol,attack_type,severity,confidence,status
2026-01-08 10:54:45,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36292.2218, threshold: 5.7983)"
2026-01-08 10:54:47,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3181, threshold: 5.7983)"
2026-01-08 10:54:47,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 10:54:47,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 10:54:49,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7575.5815, threshold: 5.7983)"
2026-01-08 10:54:50,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3487, threshold: 5.7983)"
2026-01-08 10:54:50,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36298.2218, threshold: 5.7983)"
2026-01-08 10:54:50,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36300.2217, threshold: 5.7983)"
2026-01-08 10:54:52,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36300.2217, threshold: 5.7983)"
2026-01-08 10:54:52,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36298.2218, threshold: 5.7983)"
2026-01-08 10:54:52,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36298.2218, threshold: 5.7983)"
2026-01-08 10:54:52,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36300.2217, threshold: 5.7983)"
2026-01-08 10:55:12,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46399.2957, threshold: 5.7983)"
2026-01-08 10:55:12,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46398.5564, threshold: 5.7983)"
2026-01-08 10:55:18,140.82.121.6,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60798.9649, threshold: 5.7983)"
2026-01-08 10:55:18,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60799.6818, threshold: 5.7983)"
2026-01-08 10:55:18,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60824.4045, threshold: 5.7983)"
2026-01-08 10:55:18,140.82.113.22,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 54783.1442, threshold: 5.7983)"
2026-01-08 10:55:18,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 54783.8661, threshold: 5.7983)"
2026-01-08 10:55:18,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 54811.8751, threshold: 5.7983)"
2026-01-08 10:55:19,140.82.121.6,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60798.9558, threshold: 5.7983)"
2026-01-08 10:55:19,140.82.121.6,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60865.2737, threshold: 5.7983)"
2026-01-08 10:55:19,140.82.121.6,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60800.0913, threshold: 5.7983)"
2026-01-08 10:55:19,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 60799.6818, threshold: 5.7983)"
2026-01-08 10:55:21,140.82.113.22,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 54783.1211, threshold: 5.7983)"
2026-01-08 10:55:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 51964.2644, threshold: 5.7983)"
2026-01-08 10:55:43,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 51963.5270, threshold: 5.7983)"
2026-01-08 10:56:11,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42968.3190, threshold: 5.7983)"
2026-01-08 10:56:13,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42967.5806, threshold: 5.7983)"
2026-01-08 10:56:39,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 51588.2663, threshold: 5.7983)"
2026-01-08 10:56:48,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3181, threshold: 5.7983)"
2026-01-08 10:56:49,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 10:56:49,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 10:56:49,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 10:57:12,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48484.2831, threshold: 5.7983)"
2026-01-08 10:57:12,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 48483.5449, threshold: 5.7983)"
2026-01-08 10:57:42,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 39927.3430, threshold: 5.7983)"
2026-01-08 10:57:42,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 39926.6006, threshold: 5.7983)"
2026-01-08 10:58:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50677.2710, threshold: 5.7983)"
2026-01-08 10:58:41,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50676.5372, threshold: 5.7983)"
2026-01-08 10:58:49,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3181, threshold: 5.7983)"
2026-01-08 10:58:49,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 10:58:49,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 10:58:51,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7575.5815, threshold: 5.7983)"
2026-01-08 10:58:51,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3487, threshold: 5.7983)"
2026-01-08 10:59:11,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43419.3157, threshold: 5.7983)"
2026-01-08 10:59:11,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43418.5747, threshold: 5.7983)"
2026-01-08 10:59:42,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42921.3193, threshold: 5.7983)"
2026-01-08 10:59:42,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42920.5770, threshold: 5.7983)"
2026-01-08 11:00:10,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55866.1454, threshold: 5.7983)"
2026-01-08 11:00:10,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55866.1454, threshold: 5.7983)"
2026-01-08 11:00:12,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 55866.1454, threshold: 5.7983)"
2026-01-08 11:00:40,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50842.2702, threshold: 5.7983)"
2026-01-08 11:00:40,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50841.5347, threshold: 5.7983)"
2026-01-08 11:00:50,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3181, threshold: 5.7983)"
2026-01-08 11:00:50,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:00:50,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:00:50,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:00:51,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7575.5815, threshold: 5.7983)"
2026-01-08 11:01:11,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 39826.2024, threshold: 5.7983)"
2026-01-08 11:01:11,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 39826.2024, threshold: 5.7983)"
2026-01-08 11:01:11,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56172.2449, threshold: 5.7983)"
2026-01-08 11:01:11,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 56171.5100, threshold: 5.7983)"
2026-01-08 11:01:11,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 39826.2024, threshold: 5.7983)"
2026-01-08 11:01:42,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 44426.3086, threshold: 5.7983)"
2026-01-08 11:01:42,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 44425.5720, threshold: 5.7983)"
2026-01-08 11:01:51,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38656.2085, threshold: 5.7983)"
2026-01-08 11:01:52,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38664.2084, threshold: 5.7983)"
2026-01-08 11:01:52,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38664.2084, threshold: 5.7983)"
2026-01-08 11:01:52,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 38656.2085, threshold: 5.7983)"
2026-01-08 11:01:56,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46464.2115, threshold: 5.7983)"
2026-01-08 11:01:57,20.189.172.73,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46463.5683, threshold: 5.7983)"
2026-01-08 11:01:57,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 46464.1843, threshold: 5.7983)"
2026-01-08 11:02:12,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 49107.5417, threshold: 5.7983)"
2026-01-08 11:02:40,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36359.3763, threshold: 5.7983)"
2026-01-08 11:02:42,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36358.6289, threshold: 5.7983)"
2026-01-08 11:02:51,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3181, threshold: 5.7983)"
2026-01-08 11:02:51,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:02:51,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:02:51,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:02:52,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7575.5815, threshold: 5.7983)"
2026-01-08 11:03:40,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 44351.3092, threshold: 5.7983)"
2026-01-08 11:03:40,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 44350.5696, threshold: 5.7983)"
2026-01-08 11:04:11,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50497.2720, threshold: 5.7983)"
2026-01-08 11:04:11,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 50496.5372, threshold: 5.7983)"
2026-01-08 11:04:11,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-08 11:04:11,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-08 11:04:11,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-08 11:04:36,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-08 11:04:37,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-08 11:04:39,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 249.4167, threshold: 5.7983)"
2026-01-08 11:04:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 39353.3480, threshold: 5.7983)"
2026-01-08 11:04:41,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 39352.6052, threshold: 5.7983)"
2026-01-08 11:04:53,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:04:53,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7575.5815, threshold: 5.7983)"
2026-01-08 11:04:54,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3487, threshold: 5.7983)"
2026-01-08 11:05:11,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40704.5947, threshold: 5.7983)"
2026-01-08 11:05:40,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37993.3603, threshold: 5.7983)"
2026-01-08 11:05:40,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37992.6187, threshold: 5.7983)"
2026-01-08 11:06:10,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37903.3611, threshold: 5.7983)"
2026-01-08 11:06:10,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 37902.6151, threshold: 5.7983)"
2026-01-08 11:06:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42162.3250, threshold: 5.7983)"
2026-01-08 11:06:41,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 42161.5822, threshold: 5.7983)"
2026-01-08 11:06:53,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3181, threshold: 5.7983)"
2026-01-08 11:06:53,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:06:53,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:06:53,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:06:53,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7575.5815, threshold: 5.7983)"
2026-01-08 11:07:11,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36277.6342, threshold: 5.7983)"
2026-01-08 11:07:36,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 33829.4042, threshold: 5.7983)"
2026-01-08 11:08:09,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36079.3792, threshold: 5.7983)"
2026-01-08 11:08:10,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 36078.6326, threshold: 5.7983)"
2026-01-08 11:08:32,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58271.7641, threshold: 5.7983)"
2026-01-08 11:08:33,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53368.1520, threshold: 5.7983)"
2026-01-08 11:08:33,13.107.5.93,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58287.1128, threshold: 5.7983)"
2026-01-08 11:08:33,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58287.7419, threshold: 5.7983)"
2026-01-08 11:08:33,13.107.5.93,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58271.1030, threshold: 5.7983)"
2026-01-08 11:08:33,13.107.5.93,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58271.2776, threshold: 5.7983)"
2026-01-08 11:08:33,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58271.7424, threshold: 5.7983)"
2026-01-08 11:08:33,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58311.4722, threshold: 5.7983)"
2026-01-08 11:08:33,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58274.3256, threshold: 5.7983)"
2026-01-08 11:08:33,13.107.5.93,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58287.1025, threshold: 5.7983)"
2026-01-08 11:08:34,13.107.5.93,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58287.2770, threshold: 5.7983)"
2026-01-08 11:08:34,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58287.7419, threshold: 5.7983)"
2026-01-08 11:08:36,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53368.1520, threshold: 5.7983)"
2026-01-08 11:08:38,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58271.7424, threshold: 5.7983)"
2026-01-08 11:08:38,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58287.7419, threshold: 5.7983)"
2026-01-08 11:08:38,13.107.5.93,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58271.1030, threshold: 5.7983)"
2026-01-08 11:08:38,13.107.5.93,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58271.1030, threshold: 5.7983)"
2026-01-08 11:08:38,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58271.7424, threshold: 5.7983)"
2026-01-08 11:08:38,13.107.5.93,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58287.1025, threshold: 5.7983)"
2026-01-08 11:08:39,13.107.5.93,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58287.1025, threshold: 5.7983)"
2026-01-08 11:08:39,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 58287.7419, threshold: 5.7983)"
2026-01-08 11:08:41,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 34263.6520, threshold: 5.7983)"
2026-01-08 11:08:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53370.1520, threshold: 5.7983)"
2026-01-08 11:08:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53374.1520, threshold: 5.7983)"
2026-01-08 11:08:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53374.1520, threshold: 5.7983)"
2026-01-08 11:08:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53370.1520, threshold: 5.7983)"
2026-01-08 11:08:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53370.1520, threshold: 5.7983)"
2026-01-08 11:08:41,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 53374.1520, threshold: 5.7983)"
2026-01-08 11:08:54,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7573.3181, threshold: 5.7983)"
2026-01-08 11:08:54,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:08:54,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:08:54,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7570.3483, threshold: 5.7983)"
2026-01-08 11:08:54,172.22.176.1,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 7575.5815, threshold: 5.7983)"
2026-01-08 11:09:09,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 47193.2908, threshold: 5.7983)"
2026-01-08 11:09:09,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 47192.5546, threshold: 5.7983)"
2026-01-08 11:09:40,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43909.3122, threshold: 5.7983)"
2026-01-08 11:09:40,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 43908.5706, threshold: 5.7983)"
2026-01-08 11:10:10,172.22.177.9,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40106.3415, threshold: 5.7983)"
2026-01-08 11:10:10,91.189.91.157,Anomaly Detected,Blocked,N/A,"K-Means detected anomaly (distance: 40105.5982, threshold: 5.7983)"
